utterance, par_s_slope_delta, par_s_offset_delta, par_s_tau_mean, par_s_tau_delta, par_s_boundary_delta, par_s_initbounds, par_r_lambda, par_r_slope_weight, par_r_offset_weight, par_r_tau_weight, par_o_maxiter, par_o_maxcost, par_o_rhoend, par_o_earlystop, par_o_epsilon, par_o_patience, ini_f0_time_array, ini_f0_value_array, ini_boundary_array, res_fmin, res_rmse, res_corr, res_time, res_ftmp_array, res_f0_time_array, res_f0_value_array, res_boundary_array, res_t_slope_array, res_t_offset_array, res_t_tau_array, res_t_duration_array 
vtp_JA, 50, 20, 20, 5, 100, 7, 0.01, 1, 0.5, 0.1, 50, 1000000, 1e-06, 0, 0.01, 10, 0 0.0333333 0.0666667 0.1 0.133333 0.166667 0.2 0.233333 0.266667 0.3 0.333333 0.366667 0.4 0.433333 0.466667 0.5 0.533333 0.566667 0.6 0.633333 0.666667 0.7 0.733333 0.766667 0.8 0.833333 0.866667 0.9 0.933333 0.966667 1 1.03333 1.06667 1.1 1.13333 1.16667 1.2 1.23333 1.26667 1.3 1.33333 1.36667 1.4 1.43333 1.46667 1.5 1.53333 1.56667 1.6 1.63333 , -1.6538 -1.6842 -1.79754 -1.6401 -1.57373 -1.69131 -1.85219 -2.31284 -3.28323 -3.95016 -4.35534 -5.138 -5.47743 -6.17195 -7 -7 -7 -7 -7 -7 -7 -6.1316 -5.1306 -4.35022 -3.75074 -3.45488 -3.42128 -3.34287 -3.33666 -3.45103 -3.08494 -2.79772 -2.9335 -2.83653 -2.6799 -2.47876 -2.19748 -2.35921 -2.34394 -2.32539 -2.3171 -2.37508 -2.34666 -2.27646 -2.16086 -2.12985 -2.08137 -2.10584 -2.10167 -2.19508 , 0 0.272222 0.544444 0.816667 1.08889 1.36111 1.63333 , 0.604323, 0.0987477, 0.998482, 17104, 1.90875 1.90875 51.0569 6.67097 0.604323 6.46568 2.02673 12.1999 218.92 7.2353 5.58211 5.76604 6.33477 8.36455 1.91301 231.624 4.65738 4.79909 0.696075 637.136 3.01194 1.88543 2.31996 178.929 161.997 7.15747 6.89404 95.8994 1.98648 15.0546 3.86674 108.897 2.99263 15.5523 3.65643 2.01169 27.9327 3.92947 2.04536 3.80934 2.0509 1.8867 3.80934 13.8493 131.919 29.0332 2.00677 60.1789 5.64476 9.87281 , 0 0.0025 0.005 0.0075 0.01 0.0125 0.015 0.0175 0.02 0.0225 0.025 0.0275 0.03 0.0325 0.035 0.0375 0.04 0.0425 0.045 0.0475 0.05 0.0525 0.055 0.0575 0.06 0.0625 0.065 0.0675 0.07 0.0725 0.075 0.0775 0.08 0.0825 0.085 0.0875 0.09 0.0925 0.095 0.0975 0.1 0.1025 0.105 0.1075 0.11 0.1125 0.115 0.1175 0.12 0.1225 0.125 0.1275 0.13 0.1325 0.135 0.1375 0.14 0.1425 0.145 0.1475 0.15 0.1525 0.155 0.1575 0.16 0.1625 0.165 0.1675 0.17 0.1725 0.175 0.1775 0.18 0.1825 0.185 0.1875 0.19 0.1925 0.195 0.1975 0.2 0.2025 0.205 0.2075 0.21 0.2125 0.215 0.2175 0.22 0.2225 0.225 0.2275 0.23 0.2325 0.235 0.2375 0.24 0.2425 0.245 0.2475 0.25 0.2525 0.255 0.2575 0.26 0.2625 0.265 0.2675 0.27 0.2725 0.275 0.2775 0.28 0.2825 0.285 0.2875 0.29 0.2925 0.295 0.2975 0.3 0.3025 0.305 0.3075 0.31 0.3125 0.315 0.3175 0.32 0.3225 0.325 0.3275 0.33 0.3325 0.335 0.3375 0.34 0.3425 0.345 0.3475 0.35 0.3525 0.355 0.3575 0.36 0.3625 0.365 0.3675 0.37 0.3725 0.375 0.3775 0.38 0.3825 0.385 0.3875 0.39 0.3925 0.395 0.3975 0.4 0.4025 0.405 0.4075 0.41 0.4125 0.415 0.4175 0.42 0.4225 0.425 0.4275 0.43 0.4325 0.435 0.4375 0.44 0.4425 0.445 0.4475 0.45 0.4525 0.455 0.4575 0.46 0.4625 0.465 0.4675 0.47 0.4725 0.475 0.4775 0.48 0.4825 0.485 0.4875 0.49 0.4925 0.495 0.4975 0.5 0.5025 0.505 0.5075 0.51 0.5125 0.515 0.5175 0.52 0.5225 0.525 0.5275 0.53 0.5325 0.535 0.5375 0.54 0.5425 0.545 0.5475 0.55 0.5525 0.555 0.5575 0.56 0.5625 0.565 0.5675 0.57 0.5725 0.575 0.5775 0.58 0.5825 0.585 0.5875 0.59 0.5925 0.595 0.5975 0.6 0.6025 0.605 0.6075 0.61 0.6125 0.615 0.6175 0.62 0.6225 0.625 0.6275 0.63 0.6325 0.635 0.6375 0.64 0.6425 0.645 0.6475 0.65 0.6525 0.655 0.6575 0.66 0.6625 0.665 0.6675 0.67 0.6725 0.675 0.6775 0.68 0.6825 0.685 0.6875 0.69 0.6925 0.695 0.6975 0.7 0.7025 0.705 0.7075 0.71 0.7125 0.715 0.7175 0.72 0.7225 0.725 0.7275 0.73 0.7325 0.735 0.7375 0.74 0.7425 0.745 0.7475 0.75 0.7525 0.755 0.7575 0.76 0.7625 0.765 0.7675 0.77 0.7725 0.775 0.7775 0.78 0.7825 0.785 0.7875 0.79 0.7925 0.795 0.7975 0.8 0.8025 0.805 0.8075 0.81 0.8125 0.815 0.8175 0.82 0.8225 0.825 0.8275 0.83 0.8325 0.835 0.8375 0.84 0.8425 0.845 0.8475 0.85 0.8525 0.855 0.8575 0.86 0.8625 0.865 0.8675 0.87 0.8725 0.875 0.8775 0.88 0.8825 0.885 0.8875 0.89 0.8925 0.895 0.8975 0.9 0.9025 0.905 0.9075 0.91 0.9125 0.915 0.9175 0.92 0.9225 0.925 0.9275 0.93 0.9325 0.935 0.9375 0.94 0.9425 0.945 0.9475 0.95 0.9525 0.955 0.9575 0.96 0.9625 0.965 0.9675 0.97 0.9725 0.975 0.9775 0.98 0.9825 0.985 0.9875 0.99 0.9925 0.995 0.9975 1 1.0025 1.005 1.0075 1.01 1.0125 1.015 1.0175 1.02 1.0225 1.025 1.0275 1.03 1.0325 1.035 1.0375 1.04 1.0425 1.045 1.0475 1.05 1.0525 1.055 1.0575 1.06 1.0625 1.065 1.0675 1.07 1.0725 1.075 1.0775 1.08 1.0825 1.085 1.0875 1.09 1.0925 1.095 1.0975 1.1 1.1025 1.105 1.1075 1.11 1.1125 1.115 1.1175 1.12 1.1225 1.125 1.1275 1.13 1.1325 1.135 1.1375 1.14 1.1425 1.145 1.1475 1.15 1.1525 1.155 1.1575 1.16 1.1625 1.165 1.1675 1.17 1.1725 1.175 1.1775 1.18 1.1825 1.185 1.1875 1.19 1.1925 1.195 1.1975 1.2 1.2025 1.205 1.2075 1.21 1.2125 1.215 1.2175 1.22 1.2225 1.225 1.2275 1.23 1.2325 1.235 1.2375 1.24 1.2425 1.245 1.2475 1.25 1.2525 1.255 1.2575 1.26 1.2625 1.265 1.2675 1.27 1.2725 1.275 1.2775 1.28 1.2825 1.285 1.2875 1.29 1.2925 1.295 1.2975 1.3 1.3025 1.305 1.3075 1.31 1.3125 1.315 1.3175 1.32 1.3225 1.325 1.3275 1.33 1.3325 1.335 1.3375 1.34 1.3425 1.345 1.3475 1.35 1.3525 1.355 1.3575 1.36 1.3625 1.365 1.3675 1.37 1.3725 1.375 1.3775 1.38 1.3825 1.385 1.3875 1.39 1.3925 1.395 1.3975 1.4 1.4025 1.405 1.4075 1.41 1.4125 1.415 1.4175 1.42 1.4225 1.425 1.4275 1.43 1.4325 1.435 1.4375 1.44 1.4425 1.445 1.4475 1.45 1.4525 1.455 1.4575 1.46 1.4625 1.465 1.4675 1.47 1.4725 1.475 1.4775 1.48 1.4825 1.485 1.4875 1.49 1.4925 1.495 1.4975 1.5 1.5025 1.505 1.5075 1.51 1.5125 1.515 1.5175 1.52 1.5225 1.525 1.5275 1.53 1.5325 1.535 1.5375 1.54 1.5425 1.545 1.5475 1.55 1.5525 1.555 1.5575 1.56 1.5625 1.565 1.5675 1.57 1.5725 1.575 1.5775 1.58 1.5825 1.585 1.5875 1.59 1.5925 1.595 1.5975 1.6 1.6025 1.605 1.6075 1.61 1.6125 1.615 1.6175 1.62 1.6225 1.625 1.6275 1.63 1.6325 , -1.6538 -1.6538 -1.6538 -1.6538 -1.65381 -1.65382 -1.65384 -1.65387 -1.65393 -1.654 -1.65411 -1.65425 -1.65443 -1.65466 -1.65492 -1.65524 -1.6556 -1.65601 -1.65647 -1.65698 -1.65754 -1.65814 -1.65878 -1.65946 -1.66018 -1.66093 -1.66171 -1.66251 -1.66334 -1.66418 -1.66504 -1.66591 -1.66679 -1.66767 -1.66855 -1.66942 -1.6703 -1.67116 -1.67202 -1.67286 -1.67369 -1.6745 -1.6753 -1.67608 -1.67684 -1.67759 -1.67831 -1.67901 -1.67969 -1.68035 -1.68099 -1.68161 -1.68221 -1.68279 -1.68334 -1.68388 -1.6844 -1.6849 -1.68538 -1.68584 -1.68628 -1.68671 -1.68713 -1.68752 -1.68791 -1.68827 -1.68863 -1.68897 -1.68932 -1.68972 -1.69029 -1.69124 -1.6928 -1.6953 -1.69906 -1.70445 -1.71184 -1.72157 -1.73396 -1.74931 -1.76787 -1.78982 -1.81532 -1.84446 -1.87729 -1.91379 -1.95392 -1.99757 -2.04461 -2.09487 -2.14815 -2.20423 -2.26285 -2.32377 -2.38672 -2.45141 -2.51758 -2.58495 -2.65325 -2.7222 -2.79157 -2.86109 -2.93054 -2.9997 -3.06837 -3.13636 -3.20348 -3.26959 -3.33455 -3.39821 -3.46049 -3.52127 -3.58047 -3.63803 -3.69389 -3.748 -3.80033 -3.85086 -3.89958 -3.94647 -3.99155 -4.03483 -4.07632 -4.11605 -4.15404 -4.19034 -4.22497 -4.25798 -4.28944 -4.31946 -4.34823 -4.37597 -4.40297 -4.42956 -4.45608 -4.48287 -4.51027 -4.53861 -4.56818 -4.59924 -4.63199 -4.66662 -4.70325 -4.74196 -4.78278 -4.82572 -4.87073 -4.91773 -4.96662 -5.01727 -5.06951 -5.1232 -5.17812 -5.23411 -5.29095 -5.34844 -5.40639 -5.4646 -5.52287 -5.58102 -5.63887 -5.69626 -5.75303 -5.80903 -5.86414 -5.91824 -5.97121 -6.02297 -6.07343 -6.12251 -6.17018 -6.21636 -6.26103 -6.30415 -6.34572 -6.38571 -6.42412 -6.46097 -6.49625 -6.52998 -6.56219 -6.59291 -6.62216 -6.64997 -6.67638 -6.70143 -6.72517 -6.74763 -6.76885 -6.78889 -6.80778 -6.82558 -6.84232 -6.85805 -6.87281 -6.88666 -6.89963 -6.91176 -6.9231 -6.93368 -6.94355 -6.95275 -6.9613 -6.96924 -6.97661 -6.98345 -6.98977 -6.99562 -7.00101 -7.00598 -7.01055 -7.01475 -7.0186 -7.02212 -7.02534 -7.02826 -7.03092 -7.03333 -7.0355 -7.03746 -7.03921 -7.04077 -7.04215 -7.04337 -7.04444 -7.04537 -7.04616 -7.04683 -7.04738 -7.04783 -7.04818 -7.04844 -7.04862 -7.04872 -7.04874 -7.0487 -7.0486 -7.04844 -7.04822 -7.04796 -7.04766 -7.04731 -7.04692 -7.0465 -7.04604 -7.04556 -7.04505 -7.04451 -7.04395 -7.04337 -7.04276 -7.04214 -7.0415 -7.04085 -7.04016 -7.03936 -7.03829 -7.03673 -7.03438 -7.03086 -7.02578 -7.01873 -7.00929 -6.99705 -6.98165 -6.96276 -6.94009 -6.91344 -6.88262 -6.84754 -6.80815 -6.76446 -6.71655 -6.66452 -6.60853 -6.5488 -6.48553 -6.41901 -6.34951 -6.27733 -6.20279 -6.12619 -6.04788 -5.96815 -5.88734 -5.80575 -5.72367 -5.6414 -5.5592 -5.47734 -5.39604 -5.31554 -5.23604 -5.15772 -5.08075 -5.00528 -4.93144 -4.85935 -4.78911 -4.72081 -4.6545 -4.59024 -4.52808 -4.46805 -4.41015 -4.35441 -4.30081 -4.24934 -4.19999 -4.15273 -4.10753 -4.06434 -4.02314 -3.98386 -3.94647 -3.9109 -3.87711 -3.84503 -3.81462 -3.7858 -3.75852 -3.73272 -3.70835 -3.68533 -3.66362 -3.64315 -3.62387 -3.60573 -3.58866 -3.57262 -3.55755 -3.54341 -3.53014 -3.51771 -3.50606 -3.49515 -3.48494 -3.4754 -3.46647 -3.45814 -3.45036 -3.4431 -3.43633 -3.43002 -3.42414 -3.41866 -3.41357 -3.40882 -3.40442 -3.40032 -3.39651 -3.39297 -3.38969 -3.38665 -3.38382 -3.38121 -3.37878 -3.37653 -3.37445 -3.37253 -3.37075 -3.3691 -3.36758 -3.36617 -3.36488 -3.36368 -3.36257 -3.36155 -3.36061 -3.35974 -3.35895 -3.35821 -3.35753 -3.3569 -3.3563 -3.35569 -3.35501 -3.35422 -3.35322 -3.35194 -3.3503 -3.34821 -3.34559 -3.34237 -3.33849 -3.33388 -3.3285 -3.32231 -3.31529 -3.30743 -3.29872 -3.28918 -3.27882 -3.26767 -3.25577 -3.24315 -3.22986 -3.21595 -3.20147 -3.18649 -3.17106 -3.15524 -3.13909 -3.12267 -3.10604 -3.08925 -3.07236 -3.05542 -3.03848 -3.02158 -3.00477 -2.98809 -2.97158 -2.95526 -2.93918 -2.92335 -2.9078 -2.89255 -2.87762 -2.86302 -2.84877 -2.83487 -2.82135 -2.80819 -2.7954 -2.78299 -2.77095 -2.75929 -2.74799 -2.73706 -2.7265 -2.71628 -2.70642 -2.69689 -2.6877 -2.67882 -2.67026 -2.662 -2.65403 -2.64635 -2.63894 -2.63179 -2.62489 -2.61823 -2.6118 -2.60559 -2.5996 -2.5938 -2.5882 -2.58278 -2.57754 -2.57246 -2.56753 -2.56275 -2.55812 -2.55362 -2.54924 -2.54498 -2.54083 -2.53679 -2.53285 -2.529 -2.52524 -2.52156 -2.51796 -2.51444 -2.51098 -2.50758 -2.50425 -2.50097 -2.49775 -2.49457 -2.49145 -2.48836 -2.48531 -2.48231 -2.47933 -2.47639 -2.47348 -2.4706 -2.46775 -2.46492 -2.46211 -2.45933 -2.45656 -2.45381 -2.45108 -2.44837 -2.44567 -2.44298 -2.44031 -2.43765 -2.43499 -2.43235 -2.42972 -2.4271 -2.42448 -2.42188 -2.41928 -2.41668 -2.41409 -2.41151 -2.40893 -2.40636 -2.40379 -2.40122 -2.39866 -2.3961 -2.39355 -2.391 -2.38845 -2.3859 -2.38335 -2.38081 -2.37827 -2.37573 -2.37319 -2.37066 -2.36812 -2.36559 -2.36305 -2.36052 -2.35799 -2.35546 -2.35293 -2.3504 -2.34788 -2.34535 -2.34282 -2.3403 -2.33777 -2.33525 -2.33272 -2.3302 -2.32768 -2.32515 -2.32263 -2.32011 -2.31758 -2.31506 -2.31254 -2.31002 -2.3075 -2.30497 -2.30245 -2.29993 -2.29741 -2.29489 -2.29237 -2.28985 -2.28733 -2.28481 -2.28229 -2.27976 -2.27724 -2.27472 -2.2722 -2.26968 -2.26716 -2.26464 -2.26212 -2.2596 -2.25708 -2.25456 -2.25204 -2.24952 -2.247 -2.24448 -2.24196 -2.23944 -2.23692 -2.2344 -2.23188 -2.22936 -2.22684 -2.22432 -2.2218 -2.21928 -2.21676 -2.21424 -2.21172 -2.2092 -2.20668 -2.20416 -2.20164 -2.19912 -2.1966 -2.19408 -2.19156 -2.18904 -2.18652 -2.184 -2.18148 -2.17896 -2.17644 -2.17392 -2.1714 -2.16888 -2.16636 -2.16384 -2.16132 -2.1588 -2.15628 -2.15376 -2.15124 -2.14872 -2.1462 -2.14368 -2.14116 -2.13864 -2.13612 -2.1336 -2.13108 -2.12856 -2.12604 -2.12352 -2.121 -2.11848 -2.11596 -2.11344 -2.11092 -2.1084 -2.10588 -2.10336 -2.10084 -2.09832 -2.0958 -2.09328 -2.09076 -2.08824 -2.08572 -2.0832 -2.08068 -2.07816 -2.07564 -2.07313 -2.07067 -2.06833 -2.06626 -2.06461 -2.06358 -2.0634 -2.06428 -2.06645 -2.07011 -2.07545 -2.08261 -2.09174 -2.10291 -2.11618 -2.13158 -2.14909 -2.16867 -2.19026 , 0 0.165029 0.313888 0.629531 0.926442 1.58254 1.63333 , -0.0597584 -0.219488 0.32904 -0.00781455 1.00797 0.00275459 , -1.68152 -4.74233 -7.14749 -3.34722 -2.73945 -3.47349 , 20.0082 21.6479 21.0407 21.8548 22.104 20.0468 , 0.165029 0.148859 0.315643 0.296911 0.656096 0.0507946 
